# Intrinsic 2nd anomalous hall conductivity
# in unit of A*V^-2 for 3D cases, Ang*A*V^-2 for 2D cases
#  Energy (eV)      \sigma_xyy      \sigma_yxx
  0.45800000E-01  0.76322132E-03 -0.24423945E-02
  0.46000000E-01  0.73322664E-03 -0.23342046E-02
  0.46200000E-01  0.70531875E-03 -0.22329304E-02
  0.46400000E-01  0.67946223E-03 -0.21382608E-02
  0.46600000E-01  0.65562263E-03 -0.20498265E-02
  0.46800000E-01  0.63376190E-03 -0.19671899E-02
  0.47000000E-01  0.61383271E-03 -0.18898384E-02
  0.47200000E-01  0.59577287E-03 -0.18171844E-02
  0.47400000E-01  0.57950114E-03 -0.17485723E-02
  0.47600000E-01  0.56491501E-03 -0.16832972E-02
  0.47800000E-01  0.55189047E-03 -0.16206331E-02
  0.48000000E-01  0.54028337E-03 -0.15598721E-02
  0.48200000E-01  0.52993182E-03 -0.15003689E-02
  0.48400000E-01  0.52065917E-03 -0.14415845E-02
  0.48600000E-01  0.51227749E-03 -0.13831237E-02
  0.48800000E-01  0.50459181E-03 -0.13247573E-02
  0.49000000E-01  0.49740540E-03 -0.12664261E-02
  0.49200000E-01  0.49052649E-03 -0.12082259E-02
  0.49400000E-01  0.48377593E-03 -0.11503762E-02
  0.49600000E-01  0.47699499E-03 -0.10931800E-02
  0.49800000E-01  0.47005201E-03 -0.10369808E-02
  0.50000000E-01  0.46284632E-03 -0.98212339E-03
